main value [Voltage (V)],secondary value [Voltage (V)],main value [Current (A)],secondary value [Current (A)],main value [Motor Speed (RPM)],secondary value [Motor Speed (RPM)],main value [Temperature],secondary value [Temperature],main value [Vibration (g)],secondary value [Vibration (g)],main value [Ambient Temp],secondary value [Ambient Temp ],main value [Humidity (%),secondary value [Humidity (%)
9,243,16,731,8,595,30,372,19,482,5,225,8,183
7,699,7,281,3,850,45,281,16,722,48,700,28,179
8,625,39,70,43,215,39,831,17,695,9,723,5,140
9,530,20,653,39,661,11,178,289,222,35,175,9,897
8,629,2,614,9,533,21,683,3,76,7,160,37,302
939,87,45,824,20,688,16,889,23,416,32,92,34,919
8,964,9,803,4,183,5,297,30,53,5,543,10,660
7,905,3,624,6,391,4,401,305,425,7,863,7,494
8,8,7,240,1,943,5,499,15,447,8,645,9,209
8,527,8,809,6,493,5,536,20,560,3,839,3,83
8,527,5,167,2,435,2,886,13,643,10,770,9,688
8,888,4,342,8,831,29,194,8,104,7,268,3,556
8,449,2,574,2,811,14,73,4,75,21,260,8,941
8,908,21,499,38,994,3,420,18,698,3,267,6,255
8,477,5,824,7,718,3,428,2,732,7,566,8,75
8,933,15,698,3,359,17,565,1,822,3,875,9,356
8,244,7,156,215,921,35,924,20,321,2,807,43,124
9,771,947,935,8,660,4,389,14,996,5,63,4,762
9,564,7,224,41,951,4,766,3,464,24,128,6,197
7,585,9,164,11,586,3,60,10,55,8,993,4,752
9,840,17,219,6,153,4,474,25,542,6,728,5,740
9,105,3,818,5,531,36,397,2,181,4,946,9,100
8,983,5,321,9,708,3,791,2,311,3,936,20,52
9,986,7,194,4,655,25,908,27,508,6,160,5,372
8,689,31,764,1,151,13,754,28,170,3,669,2,633
7,641,12,783,9,432,30,36,27,789,5,175,3,782
9,342,18,87,14,766,5,119,23,707,7,698,9,567
8,640,938,329,7,537,5,710,19,300,29,63,7,677
815,977,5,142,41,407,60,108,35,338,23,50,9,333
9,978,741,889,4,869,36,888,16,941,8,98,4,349
8,519,465,157,22,584,1,159,10,37,2,678,7,878
9,909,9,435,7,407,36,7,2,719,3,104,6,665
8,122,8,744,10,921,47,260,17,863,1,449,23,18
8,648,8,476,5,470,5,339,13,569,32,6,35,753
9,386,5,19,6,1,5,471,31,577,9,146,6,477
9,686,5,793,7,10,34,28,2,283,24,301,8,544
8,477,19,724,6,970,5,983,2,923,7,860,5,403
9,280,23,92,4,487,6,299,604,424,41,864,8,171
9,537,8,303,12,982,23,727,297,955,6,636,4,930
828,438,3,346,29,881,1,685,32,787,9,974,28,320
8,185,9,879,946,743,5,160,47,186,6,771,32,122
820,511,6,638,3,623,7,814,13,625,10,86,24,559
9,496,25,884,6,488,23,263,9,611,3,523,3,475
8,896,6,261,39,830,5,674,3,422,9,415,5,833
8,654,16,185,3,393,21,48,12,646,20,810,2,295
7,599,5,175,486,309,2,749,197,188,38,228,9,48
8,785,678,481,9,272,4,689,19,121,9,653,3,46
8,102,46,601,5,143,1,855,2,461,5,313,22,6
8,104,44,725,9,397,43,905,4,2,3,210,9,12
7,785,42,438,3,863,11,466,3,563,23,203,8,485
8,214,20,830,8,175,5,312,2,454,5,161,7,776
8,378,20,764,9,474,14,126,2,983,4,2,3,3
8,866,6,834,2,377,4,348,11,209,5,587,2,977
8,862,18,16,9,427,24,653,33,689,1,350,32,631
8,35,5,822,2,587,46,610,23,412,6,652,7,661
7,953,22,611,8,39,15,139,19,914,8,478,5,843
9,514,2,241,9,756,25,367,3,213,23,408,6,736
9,957,8,305,6,677,3,432,5,73,6,203,9,638
9,547,5,386,9,683,24,418,11,118,7,819,1,990
8,140,23,222,41,642,9,163,8,539,5,625,2,593
7,711,3,794,2,919,3,531,300,853,6,630,19,174
7,921,21,164,3,43,11,202,203,278,4,143,4,523
8,600,23,245,3,783,4,973,33,882,6,230,5,676
7,578,31,701,2,879,4,423,2,677,5,689,37,660
9,700,8,844,9,101,19,783,2,546,7,262,6,663
9,904,17,219,7,807,3,70,24,977,5,70,36,255
9,967,24,169,8,920,5,572,12,513,45,598,6,604
7,548,4,301,42,804,1,794,2,769,6,616,5,468
8,614,41,96,27,960,16,541,2,624,8,222,41,610
8,987,15,539,9,418,26,693,3,711,5,175,3,617
9,532,15,758,10,565,5,27,21,584,27,122,5,675
805,265,3,441,5,40,3,672,3,561,22,56,1,249
8,616,33,523,9,595,35,214,13,789,14,370,5,816
918,433,787,660,22,535,10,509,9,373,10,873,5,457
937,600,7,106,2,358,5,229,19,605,6,42,21,549
9,49,6,993,4,167,3,462,16,926,44,522,3,861
8,101,2,832,12,525,3,878,31,69,4,631,11,880
9,242,36,974,5,62,10,434,2,170,5,673,23,369
9,562,5,258,782,621,25,822,28,481,4,281,9,482
7,871,5,406,766,939,2,168,28,968,8,845,2,676
9,512,2,629,5,416,8,221,11,435,22,508,7,615
8,209,7,124,46,990,2,258,5,38,9,945,41,157
8,202,16,10,12,198,5,136,9,831,6,223,25,328
9,876,5,426,3,65,42,579,16,511,7,549,5,105
8,494,25,182,34,708,24,496,3,395,8,720,14,870
8,682,6,897,8,845,5,326,38,818,8,857,33,569
7,933,20,350,5,215,2,604,2,605,6,973,6,983
8,257,1,482,6,496,5,178,21,340,4,472,3,498
9,678,6,380,7,227,23,384,14,811,27,746,4,632
9,208,1,270,5,923,11,755,2,551,11,906,6,977
8,853,8,29,17,476,1,941,29,28,25,124,7,966
8,839,7,272,5,198,4,190,315,621,7,49,28,284
8,378,8,159,2,683,4,776,7,217,6,28,7,356
9,851,8,699,1,601,2,276,15,384,32,774,8,216
8,408,7,186,5,960,15,392,2,815,36,72,9,238
7,712,13,515,8,560,22,409,29,495,6,643,45,437
9,72,34,304,3,37,7,655,1,73,39,628,8,907
9,845,6,95,7,45,4,814,38,636,7,212,5,586
7,775,11,708,153,437,5,12,2,172,41,191,2,359
9,183,5,820,8,1,2,244,6,910,7,8,3,943
7,841,412,111,12,68,13,573,36,108,7,354,8,864
8,436,6,890,7,39,4,306,2,74,43,65,6,838
9,458,938,923,14,546,17,548,21,23,6,200,4,937
9,31,5,524,30,234,37,479,3,255,7,77,7,513
8,48,7,360,2,876,17,126,1,666,9,749,3,490
8,427,21,801,9,563,19,518,9,477,22,774,7,359
8,449,43,884,13,137,6,992,7,279,5,893,5,724
8,368,7,939,31,988,1,464,52,968,8,923,42,351
8,174,39,321,8,61,1,412,17,803,7,356,84,674
8,135,26,144,7,729,54,777,27,683,1,899,3,260
8,610,13,940,6,947,1,350,14,51,5,549,16,265
9,771,9,200,14,580,2,494,48,427,8,241,23,979
9,562,4,688,9,206,180,462,12,372,23,700,3,568
7,936,44,754,10,304,2,393,8,166,20,337,9,437
8,312,32,606,40,470,1,547,1,948,5,396,8,163
7,641,6,264,9,830,8,165,2,809,27,816,18,656
8,606,7,104,3,694,4,834,2,879,33,458,2,626
8,975,4,724,717,381,5,332,25,807,6,344,1,491
8,362,13,880,7,384,16,138,23,569,8,199,7,126
8,539,7,8,7,576,1,435,3,519,6,799,8,593
8,688,3,327,4,129,39,499,6,291,4,276,17,480
843,545,2,300,8,629,29,389,1,26,3,742,10,395
8,915,15,369,4,954,5,197,25,539,45,599,3,240
9,995,865,432,9,891,4,806,2,93,25,648,15,559
8,163,6,210,18,698,4,247,7,441,8,291,9,276
8,144,9,48,8,815,21,37,1,32,9,917,7,979
823,171,47,125,10,575,31,431,8,940,18,10,6,866
7,655,8,278,37,373,4,554,2,565,30,820,2,482
85,233,483,633,8,975,59,863,6,59,6,266,7,770
7,616,2,781,6,300,42,766,3,10,5,532,7,59
9,360,8,538,18,553,5,193,20,315,43,717,6,307
7,644,8,19,963,795,14,736,34,952,22,114,8,257
8,179,22,898,4,225,3,601,55,368,6,378,9,691
8,369,43,270,9,459,10,995,28,966,23,849,6,317
8,938,5,542,6,582,18,235,9,173,22,49,21,223
9,392,4,357,49,946,2,22,11,50,8,35,1,307
8,0,7,171,6,769,2,96,3,530,40,833,23,799
9,241,4,772,7,219,55,377,3,517,3,353,9,725
8,957,2,175,8,653,1,785,3,354,8,161,5,243
8,317,7,460,7,228,4,661,2,6,7,497,1,833
9,739,8,168,24,46,17,473,23,966,16,641,6,576
8,528,3,534,8,315,59,588,13,743,7,589,8,431
8,215,4,885,2,774,3,892,2,850,5,232,7,710
8,29,5,352,5,699,46,328,4,231,9,348,19,136
9,308,44,543,7,906,4,265,34,486,3,396,42,389
8,513,6,878,8,862,5,603,3,366,2,50,3,133
93,879,669,548,563,143,39,291,5,67,7,825,4,140
8,681,23,600,26,615,22,387,32,301,8,112,9,514
9,199,5,540,5,339,7,735,11,703,3,648,7,170
8,204,5,72,18,821,13,225,3,346,6,516,21,880
9,664,8,673,5,725,34,557,35,477,34,783,5,501
7,709,9,852,22,710,29,821,14,229,4,725,4,312
9,145,6,883,6,435,5,331,3,306,8,273,6,204
7,813,6,844,7,709,21,777,2,675,8,190,7,522
9,394,392,500,6,79,5,356,2,367,7,460,3,266
7,625,1,470,338,742,3,207,11,281,9,938,6,731
8,180,7,626,2,457,17,939,3,819,4,820,4,862
954,819,8,427,6,998,30,401,17,920,6,644,9,38
8,170,9,651,9,991,4,704,21,291,24,691,31,581
8,292,8,761,8,930,9,872,21,280,33,31,3,925
7,665,7,302,382,976,3,957,14,913,9,739,5,453
9,142,3,517,4,955,49,94,2,607,5,950,7,882
9,481,36,315,9,0,5,575,16,494,8,991,8,860
9,285,9,770,15,160,2,657,3,144,6,810,4,517
9,812,22,995,4,286,44,273,3,316,7,850,17,496
797,622,7,890,5,863,1,665,13,844,4,399,47,66
8,836,19,727,7,569,4,56,462,542,6,676,6,288
9,891,16,182,23,180,3,90,21,758,7,813,4,871
8,336,6,984,30,707,4,251,3,334,19,906,8,907
8,769,7,723,4,240,3,926,23,561,2,960,6,342
7,633,3,665,27,37,1,698,927,257,3,888,17,824
7,572,854,649,6,939,11,306,12,217,5,226,5,601
8,341,28,300,35,935,13,402,19,302,42,160,5,781
7,862,89,43,3,508,1,638,5,573,1,301,10,486
9,725,35,849,8,390,23,316,1,798,3,77,8,3
9,843,8,249,9,910,3,907,58,495,27,258,39,957
9,82,9,376,8,961,13,886,24,190,19,275,8,877
9,616,7,523,7,184,55,252,37,518,8,974,6,730
949,494,5,808,360,49,24,252,7,613,49,642,4,399
9,761,6,441,3,206,28,768,18,496,3,677,10,258
9,739,9,75,20,937,14,319,15,506,35,914,8,472
9,595,5,417,4,535,4,900,3,288,19,351,8,905
7,932,19,226,199,51,1,558,16,49,3,800,5,588
9,488,19,785,49,195,41,319,8,434,16,773,9,501
8,23,7,717,5,536,4,263,30,907,5,886,24,57
7,712,9,612,5,24,40,992,21,304,23,889,8,930
9,969,6,413,2,319,32,142,3,48,9,311,28,50
8,389,2,747,505,747,17,206,2,670,3,235,9,484
806,773,476,423,4,545,2,258,2,639,7,653,5,110
9,511,4,266,8,149,10,582,27,246,13,431,24,633
8,644,7,765,9,134,47,923,12,313,28,860,6,393
8,736,4,766,3,720,4,54,1,992,3,171,6,154
9,363,5,537,9,403,5,702,1,824,12,926,8,806
9,143,6,822,8,76,5,224,16,613,5,813,8,18
8,129,22,321,5,46,5,609,6,320,6,170,9,509
8,741,12,152,4,757,6,642,2,976,8,416,6,977
9,20,1,644,9,742,12,361,18,555,9,858,4,939
8,701,6,779,7,90,5,398,5,974,7,138,5,455
903,496,8,270,6,69,3,503,19,598,6,616,4,999
9,194,8,69,8,892,6,411,26,59,5,912,7,934
779,644,9,601,5,556,31,315,1,609,7,870,7,352
9,685,716,56,27,418,28,87,779,828,5,445,3,68
9,114,15,336,6,789,39,216,340,866,2,806,4,175
9,967,30,456,7,756,9,8,973,446,3,368,7,633
9,90,735,960,5,435,5,83,25,425,4,527,6,557
8,104,3,787,4,558,38,892,6,916,9,300,7,941
9,475,2,281,10,84,3,511,127,737,9,671,9,723
9,553,3,18,7,982,31,426,22,367,5,0,6,54
9,987,48,23,44,248,5,298,75,172,7,553,3,833
9,521,4,763,19,421,3,59,24,428,36,873,5,585
8,284,5,271,4,685,5,465,11,486,16,157,40,665
7,821,5,281,9,27,2,266,13,615,3,153,6,693
7,947,6,933,9,149,1,692,4,600,31,126,5,242
7,764,12,239,7,422,42,620,2,876,5,476,3,124
9,290,36,852,20,771,3,998,361,302,21,962,7,366
8,847,859,573,710,679,5,493,2,908,3,845,1,633
9,500,6,874,9,8,24,222,1,171,9,743,7,701
8,66,3,643,13,703,19,411,23,279,10,983,8,71
8,212,775,886,159,22,3,165,13,699,49,247,24,485
8,46,5,126,836,96,18,581,5,272,8,549,15,645
9,510,8,581,6,628,4,542,3,622,18,252,9,288
9,42,375,703,9,616,45,480,12,820,9,98,9,820
9,567,49,172,5,243,3,146,1,352,31,315,8,61
8,199,9,219,13,288,6,737,11,496,2,730,6,420
9,69,8,414,19,718,1,542,3,291,47,844,2,243
7,539,6,21,3,547,35,312,9,946,6,610,34,273
8,388,3,957,7,124,5,345,3,698,3,502,22,335
8,407,6,992,3,885,4,703,3,530,8,265,6,903
9,86,4,773,20,147,3,867,21,593,15,680,4,858
7,867,13,106,8,707,5,157,1,730,5,424,6,186
819,167,5,593,780,846,28,682,3,55,9,462,2,525
845,828,5,730,5,106,3,56,2,49,5,34,5,555
9,983,47,497,4,730,4,711,29,331,8,43,7,915
9,888,5,109,5,622,1,438,27,97,10,196,98,790
9,665,8,648,6,676,32,311,42,364,24,472,4,70
7,789,2,5,4,947,8,437,22,158,6,611,8,79
9,876,49,364,3,742,14,157,3,387,30,609,21,459
9,105,3,517,923,75,48,605,156,348,3,244,45,877
993,516,2,146,2,571,28,659,35,984,1,486,5,156
9,189,6,140,30,648,45,317,15,364,9,447,7,918
7,842,47,382,17,311,1,45,9,475,9,202,9,697
9,559,1,715,2,540,28,810,2,92,6,988,36,729
9,992,19,82,7,621,27,274,330,770,7,106,17,174
7,597,17,950,5,674,3,220,13,242,25,773,9,109
7,762,15,330,2,26,2,722,18,180,5,213,35,496
8,568,34,442,739,484,3,194,21,715,9,35,4,807
9,345,9,682,7,39,5,45,30,571,23,621,6,541
9,203,9,10,5,392,21,866,14,185,9,321,7,894
8,992,7,501,5,517,8,106,1,720,7,648,7,765
9,745,7,577,19,811,5,283,5,111,9,712,11,317
9,863,45,474,5,0,10,634,56,133,5,756,4,937
9,439,19,192,3,213,5,122,15,152,8,238,71,683
8,491,8,419,34,354,5,19,4,719,21,50,7,265
8,997,9,547,2,478,4,967,1,215,5,456,6,632
7,930,7,180,6,356,4,817,17,992,8,376,8,270
8,745,5,539,1,536,50,37,2,715,4,742,6,196
810,258,18,794,2,677,2,705,7,115,24,220,8,142
8,554,5,146,3,813,12,912,2,834,14,601,4,541
778,726,5,146,4,694,2,303,20,480,8,687,2,456
9,953,6,676,7,368,3,733,20,893,18,585,9,829
7,562,4,807,9,163,262,505,4,933,7,286,5,847
9,110,3,446,9,926,5,988,9,667,2,950,6,752
9,16,9,796,21,545,27,900,3,155,5,260,8,702
88,310,5,595,26,312,16,657,13,616,9,264,7,106
9,732,6,650,45,91,7,464,3,401,13,122,7,832
9,738,6,290,7,596,26,557,24,893,5,102,6,360
9,83,4,11,5,93,2,568,2,453,4,12,9,529
9,539,46,456,704,135,253,346,23,173,40,95,9,677
938,62,3,124,35,334,19,290,9,636,5,964,3,776
7,645,1,894,689,798,36,326,2,258,12,699,5,855
7,583,34,45,4,828,216,219,3,347,6,86,5,789
9,355,6,619,35,703,2,862,2,509,8,803,6,879
8,944,8,541,23,187,42,694,2,150,44,420,18,322
920,835,6,17,8,711,23,350,13,697,9,460,19,571
9,598,3,895,3,185,25,901,18,314,7,152,3,297
8,885,31,535,12,713,16,317,1,990,7,473,6,992
9,867,5,798,22,805,26,123,2,665,44,802,7,944
9,725,895,240,8,830,3,497,3,573,30,393,6,244
9,86,14,987,8,816,13,219,22,210,31,108,12,364
9,448,3,617,6,228,4,819,23,236,7,300,8,461
767,343,8,997,8,875,13,623,17,790,5,28,33,223
7,583,3,338,9,626,5,304,3,566,18,461,57,197
7,523,7,457,7,408,2,650,30,754,4,215,6,249
758,414,19,62,9,563,5,533,34,319,15,723,8,554
8,117,3,94,33,472,5,24,1,632,4,728,6,492
8,257,8,803,608,382,1,186,24,385,4,734,12,104
8,217,23,750,146,677,3,712,21,313,35,28,7,318
7,954,31,829,7,700,5,288,32,606,8,28,3,162
9,15,6,887,6,383,17,143,22,773,6,902,6,426
759,776,8,698,3,938,4,862,1,660,8,794,2,174
8,634,8,879,948,52,4,109,1,800,6,471,2,954
7,681,751,957,908,852,5,54,2,591,8,472,7,354
9,466,5,88,9,965,3,181,3,320,38,265,9,162
9,918,7,474,4,694,4,218,8,295,2,904,7,183
7,629,8,160,9,761,12,447,2,918,3,339,7,824
9,933,6,298,7,263,8,435,8,292,4,775,8,500
7,597,5,574,30,326,5,657,26,140,5,545,23,509
7,661,6,786,28,930,45,458,10,215,7,63,9,950
8,781,5,570,1,651,4,757,6,172,8,261,7,210
8,953,47,166,5,126,40,434,24,119,5,363,19,476
9,138,8,245,833,516,2,895,30,271,1,688,6,493
8,136,9,909,8,675,23,812,6,632,3,502,6,635
9,282,7,45,7,375,26,42,12,951,5,270,2,233
8,558,2,722,4,750,2,593,23,335,4,527,3,293
9,312,888,89,304,163,4,628,7,405,9,111,3,559
8,644,637,396,9,227,5,685,15,807,7,400,24,522
937,240,6,277,21,17,16,825,2,538,14,754,6,499
7,599,7,658,9,354,12,108,14,967,9,795,4,255
9,97,3,496,7,364,2,536,20,300,1,166,9,358
9,231,4,395,1,173,32,71,16,597,40,676,38,999
8,440,5,955,5,108,2,503,18,501,5,460,7,566
7,730,3,20,8,205,5,377,26,903,3,619,32,549
8,230,9,587,9,154,47,842,11,871,6,577,42,943
800,293,14,154,37,584,3,120,28,690,6,137,8,188
8,400,2,696,22,980,5,377,7,954,8,886,7,256
8,613,7,703,7,614,8,839,7,686,7,545,8,848
923,65,64,118,5,981,4,203,14,543,8,116,2,889
8,178,9,629,2,463,4,410,24,406,21,220,32,736
8,287,712,402,3,905,5,707,29,598,1,345,3,293
9,829,7,310,682,218,4,258,30,328,8,273,7,484
8,388,9,4,8,133,5,111,3,622,6,952,2,174
8,891,7,860,34,452,4,508,19,18,4,238,9,742
9,701,43,770,7,781,1,314,2,986,9,404,45,770
8,584,15,898,25,416,32,881,5,853,5,778,43,155
845,201,6,245,700,346,5,656,28,3,24,158,46,278
806,475,6,32,33,224,21,379,23,819,7,964,36,273
8,527,20,339,6,999,20,814,32,306,39,408,3,509
8,650,22,762,8,187,5,897,4,214,7,741,8,205
8,988,762,349,7,100,44,6,15,53,6,101,2,598
9,921,30,96,9,403,1,790,24,38,11,922,31,695
8,265,5,800,1,260,20,525,2,231,7,476,24,16
9,209,15,476,7,550,14,266,1,528,35,274,8,638
7,996,9,412,9,837,12,246,3,108,3,493,18,344
8,465,9,917,4,214,6,57,27,654,7,349,10,663
8,756,9,108,55,129,4,352,8,308,9,500,7,390
7,790,2,462,7,89,41,52,7,742,4,969,5,356
8,750,6,827,8,435,12,878,25,374,8,592,11,13
8,395,5,410,11,947,4,391,28,591,35,146,40,122
9,578,8,783,1,639,44,587,2,985,1,383,6,979
7,676,6,500,42,979,12,664,14,850,8,46,36,460
958,278,6,256,1,810,33,21,23,888,6,463,7,422
7,879,30,804,1,788,17,364,5,475,4,332,17,894
8,429,8,830,6,699,1,664,9,898,4,367,5,541
8,260,14,795,7,289,2,923,2,697,8,873,25,866
9,625,952,83,5,36,12,693,28,818,6,835,2,965
9,283,8,962,6,106,4,71,10,274,7,158,5,840
9,707,9,458,4,823,3,697,15,669,11,220,2,877
8,363,9,760,30,359,37,739,2,478,5,329,8,186
7,800,78,739,26,395,22,469,3,889,7,504,5,912
8,761,7,683,8,312,9,384,32,727,34,149,6,882
8,839,5,277,43,212,28,184,2,846,11,409,1,547
8,533,32,890,7,762,22,162,2,786,30,231,9,355
8,791,5,493,5,50,5,47,46,302,7,243,7,49
8,349,5,783,5,864,3,60,28,484,7,55,7,823
9,83,5,42,9,564,5,223,24,550,13,300,17,880
9,650,9,405,7,447,4,844,26,458,7,250,8,963
9,692,17,88,39,653,35,191,29,873,9,113,24,100
9,741,7,516,5,65,5,522,34,785,2,861,4,566
8,473,17,411,579,301,21,252,20,759,7,334,91,963
9,341,8,878,45,969,2,593,19,222,43,430,4,978
9,924,13,580,6,314,30,88,3,39,5,405,7,852
998,190,18,700,5,162,19,915,3,201,35,894,7,62
8,853,3,945,95,144,8,997,11,169,7,429,7,263
9,78,8,726,4,61,5,699,20,963,6,475,23,367
7,899,9,499,7,370,30,826,5,289,6,347,8,939
8,778,8,769,13,565,15,188,15,432,12,787,5,994
8,579,3,524,5,681,2,658,28,643,6,329,3,16
8,536,32,136,8,650,3,367,3,420,7,664,27,638
9,641,6,431,12,314,30,807,16,483,47,109,9,939
9,675,8,355,445,814,3,239,3,478,2,484,5,276
7,795,5,836,9,701,34,739,27,327,9,704,8,653
9,192,1,863,24,557,36,755,6,477,2,125,6,407
8,429,29,962,40,609,12,472,3,197,12,951,5,517
8,501,22,640,1,429,7,149,3,886,7,13,7,101
880,362,590,412,8,932,13,12,14,369,10,545,7,321
7,604,28,647,3,836,3,356,19,25,12,670,7,833
9,456,31,545,4,792,15,517,21,457,11,312,6,538
9,181,7,539,2,754,8,962,25,500,3,308,7,104
9,873,3,176,1,42,8,388,36,273,28,544,40,500
9,412,17,573,6,766,28,83,10,797,8,46,8,424
8,943,17,559,6,785,27,426,3,155,4,117,2,784
8,728,8,320,18,456,40,341,3,568,4,222,45,548
8,526,74,957,9,866,3,213,12,11,9,566,5,900
982,217,7,553,9,573,16,448,20,604,48,450,9,648
810,452,5,461,8,125,1,627,9,519,7,316,6,247
9,860,9,817,963,66,22,369,30,19,14,490,2,509
7,700,20,19,1,304,4,255,14,589,7,737,5,816
9,484,8,635,448,321,3,233,210,848,19,914,5,665
7,589,7,422,16,736,42,409,3,136,21,557,24,814
8,498,4,489,84,250,12,609,5,54,6,641,8,410
8,201,7,262,788,296,2,147,429,521,6,352,6,686
8,969,20,488,7,217,5,210,1,369,6,532,1,178
8,779,27,699,2,717,5,586,3,70,44,397,1,171
8,466,6,175,191,745,3,107,2,718,26,392,3,534
8,237,35,778,39,2,7,264,7,842,6,427,6,718
9,717,611,920,7,280,5,240,16,712,6,470,8,299
9,675,5,532,39,270,12,482,11,354,7,130,4,695
9,56,4,904,1,803,4,635,2,1,35,522,30,255
7,513,542,417,6,599,35,112,17,68,9,541,3,689
8,877,8,107,7,410,3,18,30,781,7,392,6,116
9,441,1,954,8,827,3,453,14,194,6,100,6,292
7,524,9,476,24,760,6,551,27,799,5,331,3,286
8,929,8,708,8,847,1,845,2,148,6,534,4,402
9,318,8,443,8,802,42,688,2,129,2,80,6,986
7,643,42,458,3,208,3,688,24,972,3,265,34,472
8,586,9,401,1,65,18,269,19,905,2,451,3,341
7,978,8,138,8,851,3,506,10,562,6,749,33,571
9,283,784,2,5,847,2,447,296,443,19,381,7,2
9,41,18,765,862,181,2,623,59,395,4,29,15,260
9,213,1,953,5,57,18,854,1,683,11,102,2,303
8,839,6,348,627,889,4,470,28,999,19,507,7,604
8,91,6,502,5,447,5,231,12,54,6,432,7,722
8,816,7,545,6,286,245,563,8,439,5,885,6,402
9,727,6,13,28,497,27,790,3,401,6,45,7,265
7,604,26,122,410,274,5,512,15,302,10,25,15,888
9,837,7,307,4,803,18,87,3,104,6,818,38,881
9,522,7,228,3,17,34,623,6,461,2,696,46,835
7,754,28,96,11,730,5,433,2,561,22,199,5,525
757,823,8,73,4,705,2,374,1,831,43,841,11,370
7,677,19,824,19,19,26,39,2,552,9,936,10,363
7,854,8,895,4,995,36,473,121,91,6,462,8,704
7,575,44,142,6,179,44,979,18,691,9,181,6,915
7,719,882,793,950,956,5,673,270,429,33,217,20,720
9,946,15,68,44,5,24,615,29,212,32,911,8,803
9,329,6,680,6,341,39,940,6,286,6,715,2,701
8,473,7,975,3,968,15,161,18,452,34,596,5,668
9,502,43,607,6,72,41,766,4,710,4,58,8,168
9,906,6,230,9,614,4,61,29,260,12,19,8,661
8,472,97,75,3,178,4,193,33,406,2,196,2,135
7,816,13,111,11,500,2,125,32,787,5,133,31,671
992,543,7,394,7,471,9,796,11,932,5,155,8,957
8,708,9,339,5,992,40,847,8,473,9,405,25,887
776,683,2,629,978,677,25,757,25,591,1,919,49,478
8,954,668,925,4,405,8,689,11,18,6,144,13,445
9,657,8,569,8,941,18,803,2,981,8,146,2,806
9,925,35,16,3,430,2,256,17,289,9,80,13,548
8,690,5,945,4,726,33,64,2,368,4,387,6,543
7,653,4,701,9,912,17,496,1,445,7,170,0,0
9,517,3,324,2,331,16,324,33,371,43,475,1,61
7,777,737,207,8,268,11,95,22,727,25,319,4,395
9,773,25,714,9,827,14,535,28,127,23,269,6,669
9,925,3,598,9,907,19,724,18,914,9,642,7,93
7,962,6,876,5,641,25,106,2,809,60,469,3,783
8,763,4,785,26,850,28,13,5,991,14,814,2,797
9,2,40,89,33,18,20,567,1,83,2,930,6,71
9,827,7,731,8,442,5,148,2,460,6,452,9,536
9,876,6,532,6,524,19,616,2,854,43,423,16,533
8,798,291,586,10,994,11,2,2,141,2,96,9,56
9,602,45,920,9,883,5,15,27,636,10,151,7,629
7,835,335,459,9,834,16,293,32,954,5,326,19,968
9,693,7,275,17,307,25,755,9,323,27,707,6,682
8,866,1,381,13,112,4,484,8,597,2,286,10,19
968,628,2,632,3,675,29,368,9,368,3,831,30,102
9,221,6,152,10,167,5,600,3,0,29,618,16,972
9,374,2,972,522,139,3,610,2,627,9,213,2,667
976,817,5,246,8,966,5,605,13,478,24,506,8,642
7,564,5,297,7,684,2,705,2,484,35,209,45,465
9,78,8,206,5,180,1,209,11,729,15,428,3,255
7,989,8,603,7,707,31,266,14,79,7,967,9,941
841,397,648,21,6,886,23,482,24,418,9,72,46,125
9,914,8,262,3,978,42,24,2,567,8,747,11,678
852,316,45,812,4,773,47,11,235,451,58,801,42,805
9,770,6,136,12,722,47,384,18,384,9,924,6,778
8,699,8,641,22,237,24,830,30,771,9,790,2,315
8,344,5,426,416,314,48,463,329,54,32,904,6,62
8,916,9,439,6,803,21,783,2,279,3,780,14,531
7,838,6,133,8,13,3,950,11,203,7,564,9,871
8,701,6,365,19,598,4,513,23,705,47,566,8,383
9,370,2,822,2,277,24,875,17,156,7,309,19,182
9,423,6,181,35,349,4,514,14,390,4,672,48,333
8,89,18,943,766,337,14,365,27,35,9,856,45,0
7,604,21,119,7,785,21,801,3,39,5,31,1,989
9,442,5,96,9,565,37,275,24,722,6,163,8,852
9,882,409,0,134,267,12,880,9,876,9,921,33,121
9,874,2,251,9,77,3,289,22,159,1,82,7,831
8,233,38,222,48,784,4,566,1,192,6,231,5,53
8,130,19,229,5,563,62,0,34,315,7,40,44,437
9,708,23,720,22,482,2,673,28,698,6,358,9,413
8,637,49,951,5,612,3,248,2,639,42,603,2,659
8,50,8,541,9,845,42,116,2,608,23,229,7,456
9,735,2,811,8,321,5,155,29,182,6,693,17,547
7,912,6,116,3,591,35,65,23,291,21,366,3,617
8,131,6,932,6,164,2,814,6,877,8,409,8,290
9,85,7,855,6,935,6,917,24,756,9,208,11,125
8,172,46,547,9,917,39,626,4,651,1,448,8,779
8,30,6,760,3,770,2,677,1,162,6,707,7,189
7,677,5,416,9,978,2,315,15,705,55,564,47,67
7,938,11,952,46,45,13,514,2,535,7,19,5,417
9,662,37,133,951,408,29,405,18,36,6,296,1,677
9,975,9,18,24,319,4,427,25,250,6,668,49,694
9,310,5,287,21,632,2,842,18,150,34,431,5,31
8,342,9,921,8,20,2,360,30,285,6,715,6,973
9,452,7,415,7,103,2,818,3,75,5,176,18,974
843,258,5,37,22,697,35,675,3,552,19,639,8,381
